Ticket ID,Call Started,Call Ended,Turn,Full String,Total,EOU,LLM,TTS
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",3,"2.765 (EOU: 0.607, LLM: 1.904, TTS: 0.254)",2.765,0.607,1.904,0.254
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",4,"2.231 (EOU: 0.619, LLM: 1.389, TTS: 0.223)",2.231,0.619,1.389,0.223
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",5,"2.594 (EOU: 0.632, LLM: 1.734, TTS: 0.228)",2.594,0.632,1.734,0.228
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",6,"2.054 (EOU: 0.621, LLM: 1.212, TTS: 0.221)",2.054,0.621,1.212,0.221
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",7,"2.605 (EOU: 0.622, LLM: 1.742, TTS: 0.241)",2.605,0.622,1.742,0.241
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",8,"1.961 (EOU: 0.634, LLM: 1.109, TTS: 0.219)",1.961,0.634,1.109,0.219
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",9,"2.877 (EOU: 0.635, LLM: 2.019, TTS: 0.223)",2.877,0.635,2.019,0.223
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",10,"3.216 (EOU: 0.643, LLM: 2.349, TTS: 0.223)",3.216,0.643,2.349,0.223
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",11,"4.864 (EOU: 0.622, LLM: 3.967, TTS: 0.275)",4.864,0.622,3.967,0.275
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",12,"2.724 (EOU: 0.650, LLM: 1.827, TTS: 0.247)",2.724,0.65,1.827,0.247
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",13,"13.512 (EOU: 0.625, LLM: 12.664, TTS: 0.222)",13.512,0.625,12.664,0.222
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",14,"4.441 (EOU: 0.608, LLM: 3.612, TTS: 0.220)",4.441,0.608,3.612,0.22
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",15,"11.010 (EOU: 0.707, LLM: 10.020, TTS: 0.282)",11.01,0.707,10.02,0.282
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",16,"2.231 (EOU: 0.625, LLM: 1.389, TTS: 0.217)",2.231,0.625,1.389,0.217
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",17,"3.681 (EOU: 0.623, LLM: 2.826, TTS: 0.233)",3.681,0.623,2.826,0.233
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",18,"5.216 (EOU: 0.648, LLM: 4.332, TTS: 0.236)",5.216,0.648,4.332,0.236
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",19,"3.716 (EOU: 0.659, LLM: 2.836, TTS: 0.221)",3.716,0.659,2.836,0.221
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",20,"6.248 (EOU: 0.628, LLM: 5.396, TTS: 0.224)",6.248,0.628,5.396,0.224
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",21,"4.551 (EOU: 0.632, LLM: 3.693, TTS: 0.227)",4.551,0.632,3.693,0.227
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",22,"3.860 (EOU: 0.701, LLM: 2.869, TTS: 0.290)",3.86,0.701,2.869,0.29
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",23,"6.130 (EOU: 0.609, LLM: 5.146, TTS: 0.375)",6.13,0.609,5.146,0.375
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",24,"5.667 (EOU: 0.606, LLM: 4.819, TTS: 0.242)",5.667,0.606,4.819,0.242
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",25,"6.352 (EOU: 0.606, LLM: 5.525, TTS: 0.221)",6.352,0.606,5.525,0.221
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",26,"2.244 (EOU: 0.598, LLM: 1.418, TTS: 0.229)",2.244,0.598,1.418,0.229
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",27,"3.411 (EOU: 0.605, LLM: 2.580, TTS: 0.226)",3.411,0.605,2.58,0.226
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",28,"2.765 (EOU: 0.607, LLM: 1.904, TTS: 0.254)",2.765,0.607,1.904,0.254
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",29,"2.231 (EOU: 0.619, LLM: 1.389, TTS: 0.223)",2.231,0.619,1.389,0.223
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",30,"2.594 (EOU: 0.632, LLM: 1.734, TTS: 0.228)",2.594,0.632,1.734,0.228
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",31,"2.054 (EOU: 0.621, LLM: 1.212, TTS: 0.221)",2.054,0.621,1.212,0.221
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",32,"2.605 (EOU: 0.622, LLM: 1.742, TTS: 0.241)",2.605,0.622,1.742,0.241
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",33,"1.961 (EOU: 0.634, LLM: 1.109, TTS: 0.219)",1.961,0.634,1.109,0.219
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",34,"2.877 (EOU: 0.635, LLM: 2.019, TTS: 0.223)",2.877,0.635,2.019,0.223
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",35,"3.216 (EOU: 0.643, LLM: 2.349, TTS: 0.223)",3.216,0.643,2.349,0.223
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",36,"4.864 (EOU: 0.622, LLM: 3.967, TTS: 0.275)",4.864,0.622,3.967,0.275
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",37,"2.724 (EOU: 0.650, LLM: 1.827, TTS: 0.247)",2.724,0.65,1.827,0.247
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",38,"13.512 (EOU: 0.625, LLM: 12.664, TTS: 0.222)",13.512,0.625,12.664,0.222
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",39,"4.441 (EOU: 0.608, LLM: 3.612, TTS: 0.220)",4.441,0.608,3.612,0.22
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",40,"11.010 (EOU: 0.707, LLM: 10.020, TTS: 0.282)",11.01,0.707,10.02,0.282
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",41,"2.231 (EOU: 0.625, LLM: 1.389, TTS: 0.217)",2.231,0.625,1.389,0.217
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",42,"3.681 (EOU: 0.623, LLM: 2.826, TTS: 0.233)",3.681,0.623,2.826,0.233
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",43,"5.216 (EOU: 0.648, LLM: 4.332, TTS: 0.236)",5.216,0.648,4.332,0.236
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",44,"3.716 (EOU: 0.659, LLM: 2.836, TTS: 0.221)",3.716,0.659,2.836,0.221
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",45,"6.248 (EOU: 0.628, LLM: 5.396, TTS: 0.224)",6.248,0.628,5.396,0.224
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",46,"4.551 (EOU: 0.632, LLM: 3.693, TTS: 0.227)",4.551,0.632,3.693,0.227
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",47,"3.860 (EOU: 0.701, LLM: 2.869, TTS: 0.290)",3.86,0.701,2.869,0.29
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",48,"6.130 (EOU: 0.609, LLM: 5.146, TTS: 0.375)",6.13,0.609,5.146,0.375
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",49,"5.667 (EOU: 0.606, LLM: 4.819, TTS: 0.242)",5.667,0.606,4.819,0.242
3206,"Nov 13, 7:20 AM","Nov 13, 7:27 AM",50,"6.352 (EOU: 0.606, LLM: 5.525, TTS: 0.221)",6.352,0.606,5.525,0.221
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",1,"2.034 (EOU: 0.603, LLM: 1.202, TTS: 0.230)",2.034,0.603,1.202,0.23
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",2,"2.208 (EOU: 0.604, LLM: 1.389, TTS: 0.215)",2.208,0.604,1.389,0.215
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",3,"6.312 (EOU: 0.603, LLM: 5.491, TTS: 0.219)",6.312,0.603,5.491,0.219
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",4,"3.010 (EOU: 0.627, LLM: 2.155, TTS: 0.229)",3.01,0.627,2.155,0.229
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",5,"2.032 (EOU: 0.609, LLM: 1.203, TTS: 0.220)",2.032,0.609,1.203,0.22
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",6,"1.747 (EOU: 0.606, LLM: 0.915, TTS: 0.226)",1.747,0.606,0.915,0.226
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",7,"2.133 (EOU: 0.610, LLM: 1.293, TTS: 0.230)",2.133,0.61,1.293,0.23
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",8,"6.553 (EOU: 0.598, LLM: 5.731, TTS: 0.223)",6.553,0.598,5.731,0.223
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",9,"3.444 (EOU: 0.657, LLM: 2.563, TTS: 0.225)",3.444,0.657,2.563,0.225
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",10,"10.658 (EOU: 0.603, LLM: 9.809, TTS: 0.247)",10.658,0.603,9.809,0.247
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",11,"1.896 (EOU: 0.605, LLM: 1.047, TTS: 0.243)",1.896,0.605,1.047,0.243
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",12,"4.177 (EOU: 0.665, LLM: 3.259, TTS: 0.253)",4.177,0.665,3.259,0.253
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",13,"3.620 (EOU: 0.610, LLM: 2.778, TTS: 0.232)",3.62,0.61,2.778,0.232
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",14,"3.485 (EOU: 0.605, LLM: 2.670, TTS: 0.210)",3.485,0.605,2.67,0.21
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",15,"4.583 (EOU: 0.607, LLM: 3.757, TTS: 0.219)",4.583,0.607,3.757,0.219
3201,"Nov 12, 3:52 PM","Nov 12, 3:56 PM",16,"1.820 (EOU: 0.607, LLM: 0.997, TTS: 0.216)",1.82,0.607,0.997,0.216
3191,"Nov 11, 2:29 PM","Nov 11, 2:31 PM",1,"13.384 (EOU: 10.592, LLM: 2.511, TTS: 0.281)",13.384,10.592,2.511,0.281
3191,"Nov 11, 2:29 PM","Nov 11, 2:31 PM",2,"3.374 (EOU: 0.595, LLM: 2.571, TTS: 0.209)",3.374,0.595,2.571,0.209
3191,"Nov 11, 2:29 PM","Nov 11, 2:31 PM",3,"5.027 (EOU: 2.062, LLM: 2.749, TTS: 0.216)",5.027,2.062,2.749,0.216
3191,"Nov 11, 2:29 PM","Nov 11, 2:31 PM",4,"13.384 (EOU: 10.592, LLM: 2.511, TTS: 0.281)",13.384,10.592,2.511,0.281
3191,"Nov 11, 2:29 PM","Nov 11, 2:31 PM",5,"3.374 (EOU: 0.595, LLM: 2.571, TTS: 0.209)",3.374,0.595,2.571,0.209
3191,"Nov 11, 2:29 PM","Nov 11, 2:31 PM",6,"5.027 (EOU: 2.062, LLM: 2.749, TTS: 0.216)",5.027,2.062,2.749,0.216
3189,"Nov 11, 2:27 PM","Nov 11, 2:28 PM",1,"13.099 (EOU: 10.181, LLM: 2.696, TTS: 0.222)",13.099,10.181,2.696,0.222
3189,"Nov 11, 2:27 PM","Nov 11, 2:28 PM",2,"8.730 (EOU: 6.001, LLM: 2.500, TTS: 0.229)",8.73,6.001,2.5,0.229
3189,"Nov 11, 2:27 PM","Nov 11, 2:28 PM",3,"10.237 (EOU: 7.736, LLM: 2.288, TTS: 0.212)",10.237,7.736,2.288,0.212
3188,"Nov 11, 2:24 PM","Nov 11, 2:26 PM",1,"2.341 (EOU: 0.600, LLM: 1.524, TTS: 0.217)",2.341,0.6,1.524,0.217
3188,"Nov 11, 2:24 PM","Nov 11, 2:26 PM",2,"7.672 (EOU: 6.001, LLM: 1.442, TTS: 0.229)",7.672,6.001,1.442,0.229
3188,"Nov 11, 2:24 PM","Nov 11, 2:26 PM",3,"6.319 (EOU: 0.617, LLM: 5.426, TTS: 0.277)",6.319,0.617,5.426,0.277
3188,"Nov 11, 2:24 PM","Nov 11, 2:26 PM",4,"2.341 (EOU: 0.600, LLM: 1.524, TTS: 0.217)",2.341,0.6,1.524,0.217
3188,"Nov 11, 2:24 PM","Nov 11, 2:26 PM",5,"7.672 (EOU: 6.001, LLM: 1.442, TTS: 0.229)",7.672,6.001,1.442,0.229
3188,"Nov 11, 2:24 PM","Nov 11, 2:26 PM",6,"6.319 (EOU: 0.617, LLM: 5.426, TTS: 0.277)",6.319,0.617,5.426,0.277
3181,"Nov 11, 8:35 AM","Nov 11, 8:36 AM",1,"4.179 (EOU: 0.603, LLM: 3.332, TTS: 0.244)",4.179,0.603,3.332,0.244
3176,"Nov 10, 9:06 AM","Nov 10, 9:07 AM",1,"3.173 (EOU: 0.632, LLM: 2.326, TTS: 0.215)",3.173,0.632,2.326,0.215
3176,"Nov 10, 9:06 AM","Nov 10, 9:07 AM",2,"3.664 (EOU: 0.613, LLM: 2.774, TTS: 0.277)",3.664,0.613,2.774,0.277
3176,"Nov 10, 9:06 AM","Nov 10, 9:07 AM",3,"3.173 (EOU: 0.632, LLM: 2.326, TTS: 0.215)",3.173,0.632,2.326,0.215
3176,"Nov 10, 9:06 AM","Nov 10, 9:07 AM",4,"3.664 (EOU: 0.613, LLM: 2.774, TTS: 0.277)",3.664,0.613,2.774,0.277
3132,"Nov 7, 11:38 AM","Nov 7, 11:39 AM",1,"2.445 (EOU: 0.598, LLM: 1.597, TTS: 0.250)",2.445,0.598,1.597,0.25
3132,"Nov 7, 11:38 AM","Nov 7, 11:39 AM",2,"4.696 (EOU: 3.413, LLM: 1.028, TTS: 0.255)",4.696,3.413,1.028,0.255
3132,"Nov 7, 11:38 AM","Nov 7, 11:39 AM",3,"7.662 (EOU: 6.000, LLM: 1.352, TTS: 0.309)",7.662,6.0,1.352,0.309
3132,"Nov 7, 11:38 AM","Nov 7, 11:39 AM",4,"9.265 (EOU: 7.743, LLM: 1.257, TTS: 0.265)",9.265,7.743,1.257,0.265
3132,"Nov 7, 11:38 AM","Nov 7, 11:39 AM",5,"2.445 (EOU: 0.598, LLM: 1.597, TTS: 0.250)",2.445,0.598,1.597,0.25
3132,"Nov 7, 11:38 AM","Nov 7, 11:39 AM",6,"4.696 (EOU: 3.413, LLM: 1.028, TTS: 0.255)",4.696,3.413,1.028,0.255
3132,"Nov 7, 11:38 AM","Nov 7, 11:39 AM",7,"7.662 (EOU: 6.000, LLM: 1.352, TTS: 0.309)",7.662,6.0,1.352,0.309
3132,"Nov 7, 11:38 AM","Nov 7, 11:39 AM",8,"9.265 (EOU: 7.743, LLM: 1.257, TTS: 0.265)",9.265,7.743,1.257,0.265
3131,"Nov 7, 11:37 AM","Nov 7, 11:38 AM",1,"2.449 (EOU: 0.598, LLM: 1.583, TTS: 0.268)",2.449,0.598,1.583,0.268
3131,"Nov 7, 11:37 AM","Nov 7, 11:38 AM",2,"6.145 (EOU: 4.844, LLM: 1.096, TTS: 0.205)",6.145,4.844,1.096,0.205
3131,"Nov 7, 11:37 AM","Nov 7, 11:38 AM",3,"4.104 (EOU: 2.660, LLM: 1.172, TTS: 0.273)",4.104,2.66,1.172,0.273
3131,"Nov 7, 11:37 AM","Nov 7, 11:38 AM",4,"3.036 (EOU: 1.606, LLM: 1.075, TTS: 0.354)",3.036,1.606,1.075,0.354
3130,"Nov 7, 11:36 AM","Nov 7, 11:36 AM",1,"16.668 (EOU: 14.544, LLM: 1.863, TTS: 0.261)",16.668,14.544,1.863,0.261
3130,"Nov 7, 11:36 AM","Nov 7, 11:36 AM",2,"4.078 (EOU: 2.729, LLM: 1.144, TTS: 0.205)",4.078,2.729,1.144,0.205
3130,"Nov 7, 11:36 AM","Nov 7, 11:36 AM",3,"16.668 (EOU: 14.544, LLM: 1.863, TTS: 0.261)",16.668,14.544,1.863,0.261
3130,"Nov 7, 11:36 AM","Nov 7, 11:36 AM",4,"4.078 (EOU: 2.729, LLM: 1.144, TTS: 0.205)",4.078,2.729,1.144,0.205
3129,"Nov 7, 11:13 AM","Nov 7, 11:14 AM",1,"16.410 (EOU: 14.037, LLM: 2.111, TTS: 0.263)",16.41,14.037,2.111,0.263
3129,"Nov 7, 11:13 AM","Nov 7, 11:14 AM",2,"46.570 (EOU: 45.254, LLM: 1.100, TTS: 0.215)",46.57,45.254,1.1,0.215
3129,"Nov 7, 11:13 AM","Nov 7, 11:14 AM",3,"16.410 (EOU: 14.037, LLM: 2.111, TTS: 0.263)",16.41,14.037,2.111,0.263
3129,"Nov 7, 11:13 AM","Nov 7, 11:14 AM",4,"46.570 (EOU: 45.254, LLM: 1.100, TTS: 0.215)",46.57,45.254,1.1,0.215
3128,"Nov 7, 11:12 AM","Nov 7, 11:13 AM",1,"2.595 (EOU: 0.845, LLM: 1.535, TTS: 0.214)",2.595,0.845,1.535,0.214
3128,"Nov 7, 11:12 AM","Nov 7, 11:13 AM",2,"3.923 (EOU: 2.707, LLM: 1.014, TTS: 0.202)",3.923,2.707,1.014,0.202
3128,"Nov 7, 11:12 AM","Nov 7, 11:13 AM",3,"15.858 (EOU: 14.235, LLM: 1.423, TTS: 0.199)",15.858,14.235,1.423,0.199
3128,"Nov 7, 11:12 AM","Nov 7, 11:13 AM",4,"7.965 (EOU: 6.239, LLM: 1.520, TTS: 0.206)",7.965,6.239,1.52,0.206
3128,"Nov 7, 11:12 AM","Nov 7, 11:13 AM",5,"12.718 (EOU: 11.533, LLM: 0.971, TTS: 0.214)",12.718,11.533,0.971,0.214
3128,"Nov 7, 11:12 AM","Nov 7, 11:13 AM",6,"2.595 (EOU: 0.845, LLM: 1.535, TTS: 0.214)",2.595,0.845,1.535,0.214
3128,"Nov 7, 11:12 AM","Nov 7, 11:13 AM",7,"3.923 (EOU: 2.707, LLM: 1.014, TTS: 0.202)",3.923,2.707,1.014,0.202
3128,"Nov 7, 11:12 AM","Nov 7, 11:13 AM",8,"15.858 (EOU: 14.235, LLM: 1.423, TTS: 0.199)",15.858,14.235,1.423,0.199
3128,"Nov 7, 11:12 AM","Nov 7, 11:13 AM",9,"7.965 (EOU: 6.239, LLM: 1.520, TTS: 0.206)",7.965,6.239,1.52,0.206
3128,"Nov 7, 11:12 AM","Nov 7, 11:13 AM",10,"12.718 (EOU: 11.533, LLM: 0.971, TTS: 0.214)",12.718,11.533,0.971,0.214
3118,"Nov 6, 12:17 PM","Nov 6, 12:18 PM",1,"4.141 (EOU: 2.376, LLM: 1.470, TTS: 0.296)",4.141,2.376,1.47,0.296
3118,"Nov 6, 12:17 PM","Nov 6, 12:18 PM",2,"4.422 (EOU: 3.007, LLM: 1.191, TTS: 0.224)",4.422,3.007,1.191,0.224
3118,"Nov 6, 12:17 PM","Nov 6, 12:18 PM",3,"13.944 (EOU: 12.445, LLM: 1.239, TTS: 0.261)",13.944,12.445,1.239,0.261
3118,"Nov 6, 12:17 PM","Nov 6, 12:18 PM",4,"4.141 (EOU: 2.376, LLM: 1.470, TTS: 0.296)",4.141,2.376,1.47,0.296
3118,"Nov 6, 12:17 PM","Nov 6, 12:18 PM",5,"4.422 (EOU: 3.007, LLM: 1.191, TTS: 0.224)",4.422,3.007,1.191,0.224
3118,"Nov 6, 12:17 PM","Nov 6, 12:18 PM",6,"13.944 (EOU: 12.445, LLM: 1.239, TTS: 0.261)",13.944,12.445,1.239,0.261
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",1,"4.216 (EOU: 2.479, LLM: 1.469, TTS: 0.268)",4.216,2.479,1.469,0.268
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",2,"6.897 (EOU: 5.454, LLM: 1.211, TTS: 0.232)",6.897,5.454,1.211,0.232
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",3,"8.881 (EOU: 7.513, LLM: 1.105, TTS: 0.263)",8.881,7.513,1.105,0.263
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",4,"2.374 (EOU: 0.981, LLM: 1.184, TTS: 0.210)",2.374,0.981,1.184,0.21
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",5,"4.268 (EOU: 2.883, LLM: 1.127, TTS: 0.258)",4.268,2.883,1.127,0.258
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",6,"1.966 (EOU: 0.600, LLM: 0.986, TTS: 0.380)",1.966,0.6,0.986,0.38
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",7,"4.435 (EOU: 3.094, LLM: 1.091, TTS: 0.250)",4.435,3.094,1.091,0.25
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",8,"7.624 (EOU: 5.757, LLM: 1.654, TTS: 0.212)",7.624,5.757,1.654,0.212
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",9,"10.443 (EOU: 8.924, LLM: 1.244, TTS: 0.275)",10.443,8.924,1.244,0.275
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",10,"4.216 (EOU: 2.479, LLM: 1.469, TTS: 0.268)",4.216,2.479,1.469,0.268
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",11,"6.897 (EOU: 5.454, LLM: 1.211, TTS: 0.232)",6.897,5.454,1.211,0.232
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",12,"8.881 (EOU: 7.513, LLM: 1.105, TTS: 0.263)",8.881,7.513,1.105,0.263
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",13,"2.374 (EOU: 0.981, LLM: 1.184, TTS: 0.210)",2.374,0.981,1.184,0.21
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",14,"4.268 (EOU: 2.883, LLM: 1.127, TTS: 0.258)",4.268,2.883,1.127,0.258
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",15,"1.966 (EOU: 0.600, LLM: 0.986, TTS: 0.380)",1.966,0.6,0.986,0.38
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",16,"4.435 (EOU: 3.094, LLM: 1.091, TTS: 0.250)",4.435,3.094,1.091,0.25
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",17,"7.624 (EOU: 5.757, LLM: 1.654, TTS: 0.212)",7.624,5.757,1.654,0.212
3117,"Nov 6, 12:16 PM","Nov 6, 12:17 PM",18,"10.443 (EOU: 8.924, LLM: 1.244, TTS: 0.275)",10.443,8.924,1.244,0.275
3115,"Nov 6, 12:13 PM","Nov 6, 12:14 PM",1,"16.096 (EOU: 14.657, LLM: 1.178, TTS: 0.260)",16.096,14.657,1.178,0.26
3115,"Nov 6, 12:13 PM","Nov 6, 12:14 PM",2,"18.562 (EOU: 17.323, LLM: 0.972, TTS: 0.266)",18.562,17.323,0.972,0.266
3115,"Nov 6, 12:13 PM","Nov 6, 12:14 PM",3,"21.414 (EOU: 19.628, LLM: 1.517, TTS: 0.268)",21.414,19.628,1.517,0.268
3115,"Nov 6, 12:13 PM","Nov 6, 12:14 PM",4,"7.447 (EOU: 5.922, LLM: 1.314, TTS: 0.211)",7.447,5.922,1.314,0.211
3115,"Nov 6, 12:13 PM","Nov 6, 12:14 PM",5,"16.096 (EOU: 14.657, LLM: 1.178, TTS: 0.260)",16.096,14.657,1.178,0.26
3115,"Nov 6, 12:13 PM","Nov 6, 12:14 PM",6,"18.562 (EOU: 17.323, LLM: 0.972, TTS: 0.266)",18.562,17.323,0.972,0.266
3115,"Nov 6, 12:13 PM","Nov 6, 12:14 PM",7,"21.414 (EOU: 19.628, LLM: 1.517, TTS: 0.268)",21.414,19.628,1.517,0.268
3115,"Nov 6, 12:13 PM","Nov 6, 12:14 PM",8,"7.447 (EOU: 5.922, LLM: 1.314, TTS: 0.211)",7.447,5.922,1.314,0.211
3113,"Nov 6, 12:12 PM","Nov 6, 12:12 PM",1,"7.015 (EOU: 4.426, LLM: 2.361, TTS: 0.228)",7.015,4.426,2.361,0.228
3113,"Nov 6, 12:12 PM","Nov 6, 12:12 PM",2,"7.015 (EOU: 4.426, LLM: 2.361, TTS: 0.228)",7.015,4.426,2.361,0.228
3106,"Nov 6, 8:14 AM","Nov 6, 8:15 AM",1,"13.679 (EOU: 12.046, LLM: 1.379, TTS: 0.254)",13.679,12.046,1.379,0.254
3106,"Nov 6, 8:14 AM","Nov 6, 8:15 AM",2,"5.037 (EOU: 3.476, LLM: 1.186, TTS: 0.375)",5.037,3.476,1.186,0.375
3106,"Nov 6, 8:14 AM","Nov 6, 8:15 AM",3,"3.456 (EOU: 0.916, LLM: 2.322, TTS: 0.219)",3.456,0.916,2.322,0.219
3106,"Nov 6, 8:14 AM","Nov 6, 8:15 AM",4,"5.019 (EOU: 3.512, LLM: 1.298, TTS: 0.209)",5.019,3.512,1.298,0.209
3093,"Nov 5, 1:58 PM","Nov 5, 1:59 PM",1,"1.920 (EOU: 0.592, LLM: 1.064, TTS: 0.263)",1.92,0.592,1.064,0.263
3093,"Nov 5, 1:58 PM","Nov 5, 1:59 PM",2,"6.178 (EOU: 0.606, LLM: 5.328, TTS: 0.243)",6.178,0.606,5.328,0.243
3093,"Nov 5, 1:58 PM","Nov 5, 1:59 PM",3,"1.920 (EOU: 0.592, LLM: 1.064, TTS: 0.263)",1.92,0.592,1.064,0.263
3093,"Nov 5, 1:58 PM","Nov 5, 1:59 PM",4,"6.178 (EOU: 0.606, LLM: 5.328, TTS: 0.243)",6.178,0.606,5.328,0.243
3092,"Nov 5, 1:54 PM","Nov 5, 1:56 PM",1,"4.513 (EOU: 3.001, LLM: 1.265, TTS: 0.246)",4.513,3.001,1.265,0.246
3092,"Nov 5, 1:54 PM","Nov 5, 1:56 PM",2,"6.046 (EOU: 3.001, LLM: 2.798, TTS: 0.247)",6.046,3.001,2.798,0.247
3092,"Nov 5, 1:54 PM","Nov 5, 1:56 PM",3,"2.242 (EOU: 0.601, LLM: 1.333, TTS: 0.307)",2.242,0.601,1.333,0.307
3092,"Nov 5, 1:54 PM","Nov 5, 1:56 PM",4,"4.513 (EOU: 3.001, LLM: 1.265, TTS: 0.246)",4.513,3.001,1.265,0.246
3092,"Nov 5, 1:54 PM","Nov 5, 1:56 PM",5,"6.046 (EOU: 3.001, LLM: 2.798, TTS: 0.247)",6.046,3.001,2.798,0.247
3092,"Nov 5, 1:54 PM","Nov 5, 1:56 PM",6,"2.242 (EOU: 0.601, LLM: 1.333, TTS: 0.307)",2.242,0.601,1.333,0.307
3065,"Nov 5, 11:45 AM","Nov 5, 11:46 AM",1,"2.854 (EOU: 1.567, LLM: 1.061, TTS: 0.226)",2.854,1.567,1.061,0.226
3065,"Nov 5, 11:45 AM","Nov 5, 11:46 AM",2,"5.478 (EOU: 4.111, LLM: 1.053, TTS: 0.315)",5.478,4.111,1.053,0.315
3065,"Nov 5, 11:45 AM","Nov 5, 11:46 AM",3,"4.655 (EOU: 3.000, LLM: 1.447, TTS: 0.207)",4.655,3.0,1.447,0.207
3065,"Nov 5, 11:45 AM","Nov 5, 11:46 AM",4,"3.859 (EOU: 2.439, LLM: 1.156, TTS: 0.264)",3.859,2.439,1.156,0.264
