Ticket ID,Call Started,Call Ended,Turn,Full String,Total,EOU,LLM,TTS
15475,"Oct 9, 1:52 AM","Oct 9, 1:56 AM",1,"2.153 (EOU: 0.586, LLM: 1.383, TTS: 0.184)",2.153,0.586,1.383,0.184
15475,"Oct 9, 1:52 AM","Oct 9, 1:56 AM",2,"2.153 (EOU: 0.586, LLM: 1.383, TTS: 0.184)",2.153,0.586,1.383,0.184
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",1,"2.304 (EOU: 0.589, LLM: 1.534, TTS: 0.180)",2.304,0.589,1.534,0.18
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",2,"1.679 (EOU: 0.590, LLM: 0.921, TTS: 0.169)",1.679,0.59,0.921,0.169
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",3,"2.399 (EOU: 0.598, LLM: 1.621, TTS: 0.180)",2.399,0.598,1.621,0.18
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",4,"1.931 (EOU: 0.627, LLM: 1.128, TTS: 0.176)",1.931,0.627,1.128,0.176
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",5,"2.113 (EOU: 0.619, LLM: 1.311, TTS: 0.183)",2.113,0.619,1.311,0.183
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",6,"5.677 (EOU: 0.658, LLM: 4.771, TTS: 0.248)",5.677,0.658,4.771,0.248
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",7,"2.908 (EOU: 0.600, LLM: 2.124, TTS: 0.184)",2.908,0.6,2.124,0.184
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",8,"3.935 (EOU: 0.602, LLM: 3.171, TTS: 0.163)",3.935,0.602,3.171,0.163
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",9,"2.317 (EOU: 0.596, LLM: 1.520, TTS: 0.201)",2.317,0.596,1.52,0.201
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",10,"2.210 (EOU: 0.595, LLM: 1.440, TTS: 0.174)",2.21,0.595,1.44,0.174
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",11,"2.068 (EOU: 0.607, LLM: 1.267, TTS: 0.193)",2.068,0.607,1.267,0.193
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",12,"1.998 (EOU: 0.600, LLM: 1.213, TTS: 0.185)",1.998,0.6,1.213,0.185
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",13,"2.532 (EOU: 0.608, LLM: 1.756, TTS: 0.168)",2.532,0.608,1.756,0.168
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",14,"3.387 (EOU: 0.604, LLM: 2.623, TTS: 0.160)",3.387,0.604,2.623,0.16
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",15,"1.879 (EOU: 0.603, LLM: 1.114, TTS: 0.162)",1.879,0.603,1.114,0.162
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",16,"4.705 (EOU: 0.726, LLM: 3.747, TTS: 0.231)",4.705,0.726,3.747,0.231
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",17,"2.250 (EOU: 0.599, LLM: 1.415, TTS: 0.236)",2.25,0.599,1.415,0.236
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",18,"3.550 (EOU: 0.660, LLM: 2.677, TTS: 0.213)",3.55,0.66,2.677,0.213
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",19,"2.385 (EOU: 0.606, LLM: 1.559, TTS: 0.220)",2.385,0.606,1.559,0.22
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",20,"1.947 (EOU: 0.610, LLM: 1.176, TTS: 0.161)",1.947,0.61,1.176,0.161
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",21,"3.575 (EOU: 0.748, LLM: 2.661, TTS: 0.166)",3.575,0.748,2.661,0.166
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",22,"3.668 (EOU: 0.600, LLM: 2.895, TTS: 0.173)",3.668,0.6,2.895,0.173
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",23,"2.861 (EOU: 0.613, LLM: 2.005, TTS: 0.244)",2.861,0.613,2.005,0.244
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",24,"2.304 (EOU: 0.589, LLM: 1.534, TTS: 0.180)",2.304,0.589,1.534,0.18
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",25,"1.679 (EOU: 0.590, LLM: 0.921, TTS: 0.169)",1.679,0.59,0.921,0.169
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",26,"2.399 (EOU: 0.598, LLM: 1.621, TTS: 0.180)",2.399,0.598,1.621,0.18
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",27,"1.931 (EOU: 0.627, LLM: 1.128, TTS: 0.176)",1.931,0.627,1.128,0.176
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",28,"2.113 (EOU: 0.619, LLM: 1.311, TTS: 0.183)",2.113,0.619,1.311,0.183
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",29,"5.677 (EOU: 0.658, LLM: 4.771, TTS: 0.248)",5.677,0.658,4.771,0.248
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",30,"2.908 (EOU: 0.600, LLM: 2.124, TTS: 0.184)",2.908,0.6,2.124,0.184
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",31,"3.935 (EOU: 0.602, LLM: 3.171, TTS: 0.163)",3.935,0.602,3.171,0.163
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",32,"2.317 (EOU: 0.596, LLM: 1.520, TTS: 0.201)",2.317,0.596,1.52,0.201
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",33,"2.210 (EOU: 0.595, LLM: 1.440, TTS: 0.174)",2.21,0.595,1.44,0.174
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",34,"2.068 (EOU: 0.607, LLM: 1.267, TTS: 0.193)",2.068,0.607,1.267,0.193
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",35,"1.998 (EOU: 0.600, LLM: 1.213, TTS: 0.185)",1.998,0.6,1.213,0.185
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",36,"2.532 (EOU: 0.608, LLM: 1.756, TTS: 0.168)",2.532,0.608,1.756,0.168
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",37,"3.387 (EOU: 0.604, LLM: 2.623, TTS: 0.160)",3.387,0.604,2.623,0.16
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",38,"1.879 (EOU: 0.603, LLM: 1.114, TTS: 0.162)",1.879,0.603,1.114,0.162
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",39,"4.705 (EOU: 0.726, LLM: 3.747, TTS: 0.231)",4.705,0.726,3.747,0.231
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",40,"2.250 (EOU: 0.599, LLM: 1.415, TTS: 0.236)",2.25,0.599,1.415,0.236
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",41,"3.550 (EOU: 0.660, LLM: 2.677, TTS: 0.213)",3.55,0.66,2.677,0.213
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",42,"2.385 (EOU: 0.606, LLM: 1.559, TTS: 0.220)",2.385,0.606,1.559,0.22
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",43,"1.947 (EOU: 0.610, LLM: 1.176, TTS: 0.161)",1.947,0.61,1.176,0.161
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",44,"3.575 (EOU: 0.748, LLM: 2.661, TTS: 0.166)",3.575,0.748,2.661,0.166
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",45,"3.668 (EOU: 0.600, LLM: 2.895, TTS: 0.173)",3.668,0.6,2.895,0.173
15435,"Oct 8, 1:13 PM","Oct 8, 1:20 PM",46,"2.861 (EOU: 0.613, LLM: 2.005, TTS: 0.244)",2.861,0.613,2.005,0.244
15434,"Oct 8, 1:09 PM","Oct 8, 1:10 PM",1,"2.123 (EOU: 0.620, LLM: 1.302, TTS: 0.201)",2.123,0.62,1.302,0.201
15434,"Oct 8, 1:09 PM","Oct 8, 1:10 PM",2,"5.066 (EOU: 0.708, LLM: 4.186, TTS: 0.172)",5.066,0.708,4.186,0.172
15434,"Oct 8, 1:09 PM","Oct 8, 1:10 PM",3,"2.123 (EOU: 0.620, LLM: 1.302, TTS: 0.201)",2.123,0.62,1.302,0.201
15434,"Oct 8, 1:09 PM","Oct 8, 1:10 PM",4,"5.066 (EOU: 0.708, LLM: 4.186, TTS: 0.172)",5.066,0.708,4.186,0.172
15433,"Oct 8, 1:09 PM","Oct 8, 1:09 PM",1,"2.582 (EOU: 0.814, LLM: 1.585, TTS: 0.184)",2.582,0.814,1.585,0.184
15433,"Oct 8, 1:09 PM","Oct 8, 1:09 PM",2,"2.582 (EOU: 0.814, LLM: 1.585, TTS: 0.184)",2.582,0.814,1.585,0.184
15432,"Oct 8, 1:07 PM","Oct 8, 1:08 PM",1,"1.842 (EOU: 0.589, LLM: 1.070, TTS: 0.182)",1.842,0.589,1.07,0.182
15432,"Oct 8, 1:07 PM","Oct 8, 1:08 PM",2,"1.909 (EOU: 0.616, LLM: 1.132, TTS: 0.161)",1.909,0.616,1.132,0.161
15432,"Oct 8, 1:07 PM","Oct 8, 1:08 PM",3,"1.842 (EOU: 0.589, LLM: 1.070, TTS: 0.182)",1.842,0.589,1.07,0.182
15432,"Oct 8, 1:07 PM","Oct 8, 1:08 PM",4,"1.909 (EOU: 0.616, LLM: 1.132, TTS: 0.161)",1.909,0.616,1.132,0.161
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",1,"2.134 (EOU: 0.611, LLM: 1.345, TTS: 0.178)",2.134,0.611,1.345,0.178
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",2,"2.107 (EOU: 0.671, LLM: 1.241, TTS: 0.195)",2.107,0.671,1.241,0.195
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",3,"9.707 (EOU: 6.001, LLM: 3.536, TTS: 0.170)",9.707,6.001,3.536,0.17
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",4,"2.081 (EOU: 0.608, LLM: 1.284, TTS: 0.189)",2.081,0.608,1.284,0.189
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",5,"13.398 (EOU: 11.852, LLM: 1.388, TTS: 0.159)",13.398,11.852,1.388,0.159
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",6,"3.653 (EOU: 0.748, LLM: 2.724, TTS: 0.182)",3.653,0.748,2.724,0.182
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",7,"2.295 (EOU: 0.602, LLM: 1.522, TTS: 0.172)",2.295,0.602,1.522,0.172
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",8,"6.847 (EOU: 0.607, LLM: 6.060, TTS: 0.180)",6.847,0.607,6.06,0.18
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",9,"13.630 (EOU: 10.687, LLM: 2.776, TTS: 0.166)",13.63,10.687,2.776,0.166
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",10,"5.934 (EOU: 0.662, LLM: 4.845, TTS: 0.427)",5.934,0.662,4.845,0.427
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",11,"2.629 (EOU: 0.605, LLM: 1.770, TTS: 0.253)",2.629,0.605,1.77,0.253
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",12,"5.325 (EOU: 0.600, LLM: 4.485, TTS: 0.241)",5.325,0.6,4.485,0.241
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",13,"6.651 (EOU: 0.645, LLM: 5.789, TTS: 0.217)",6.651,0.645,5.789,0.217
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",14,"2.334 (EOU: 0.607, LLM: 1.533, TTS: 0.194)",2.334,0.607,1.533,0.194
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",15,"2.870 (EOU: 0.597, LLM: 2.094, TTS: 0.179)",2.87,0.597,2.094,0.179
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",16,"2.215 (EOU: 0.599, LLM: 1.444, TTS: 0.172)",2.215,0.599,1.444,0.172
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",17,"2.134 (EOU: 0.611, LLM: 1.345, TTS: 0.178)",2.134,0.611,1.345,0.178
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",18,"2.107 (EOU: 0.671, LLM: 1.241, TTS: 0.195)",2.107,0.671,1.241,0.195
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",19,"9.707 (EOU: 6.001, LLM: 3.536, TTS: 0.170)",9.707,6.001,3.536,0.17
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",20,"2.081 (EOU: 0.608, LLM: 1.284, TTS: 0.189)",2.081,0.608,1.284,0.189
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",21,"13.398 (EOU: 11.852, LLM: 1.388, TTS: 0.159)",13.398,11.852,1.388,0.159
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",22,"3.653 (EOU: 0.748, LLM: 2.724, TTS: 0.182)",3.653,0.748,2.724,0.182
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",23,"2.295 (EOU: 0.602, LLM: 1.522, TTS: 0.172)",2.295,0.602,1.522,0.172
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",24,"6.847 (EOU: 0.607, LLM: 6.060, TTS: 0.180)",6.847,0.607,6.06,0.18
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",25,"13.630 (EOU: 10.687, LLM: 2.776, TTS: 0.166)",13.63,10.687,2.776,0.166
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",26,"5.934 (EOU: 0.662, LLM: 4.845, TTS: 0.427)",5.934,0.662,4.845,0.427
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",27,"2.629 (EOU: 0.605, LLM: 1.770, TTS: 0.253)",2.629,0.605,1.77,0.253
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",28,"5.325 (EOU: 0.600, LLM: 4.485, TTS: 0.241)",5.325,0.6,4.485,0.241
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",29,"6.651 (EOU: 0.645, LLM: 5.789, TTS: 0.217)",6.651,0.645,5.789,0.217
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",30,"2.334 (EOU: 0.607, LLM: 1.533, TTS: 0.194)",2.334,0.607,1.533,0.194
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",31,"2.870 (EOU: 0.597, LLM: 2.094, TTS: 0.179)",2.87,0.597,2.094,0.179
15430,"Oct 8, 12:55 PM","Oct 8, 1:00 PM",32,"2.215 (EOU: 0.599, LLM: 1.444, TTS: 0.172)",2.215,0.599,1.444,0.172
15428,"Oct 8, 12:50 PM","Oct 8, 12:53 PM",1,"2.824 (EOU: 1.129, LLM: 1.500, TTS: 0.195)",2.824,1.129,1.5,0.195
15428,"Oct 8, 12:50 PM","Oct 8, 12:53 PM",2,"1.784 (EOU: 0.592, LLM: 1.005, TTS: 0.187)",1.784,0.592,1.005,0.187
15428,"Oct 8, 12:50 PM","Oct 8, 12:53 PM",3,"4.350 (EOU: 0.860, LLM: 3.260, TTS: 0.230)",4.35,0.86,3.26,0.23
15428,"Oct 8, 12:50 PM","Oct 8, 12:53 PM",4,"2.300 (EOU: 0.675, LLM: 1.447, TTS: 0.178)",2.3,0.675,1.447,0.178
15428,"Oct 8, 12:50 PM","Oct 8, 12:53 PM",5,"2.072 (EOU: 0.607, LLM: 1.304, TTS: 0.161)",2.072,0.607,1.304,0.161
15428,"Oct 8, 12:50 PM","Oct 8, 12:53 PM",6,"2.824 (EOU: 1.129, LLM: 1.500, TTS: 0.195)",2.824,1.129,1.5,0.195
15428,"Oct 8, 12:50 PM","Oct 8, 12:53 PM",7,"1.784 (EOU: 0.592, LLM: 1.005, TTS: 0.187)",1.784,0.592,1.005,0.187
15428,"Oct 8, 12:50 PM","Oct 8, 12:53 PM",8,"4.350 (EOU: 0.860, LLM: 3.260, TTS: 0.230)",4.35,0.86,3.26,0.23
15428,"Oct 8, 12:50 PM","Oct 8, 12:53 PM",9,"2.300 (EOU: 0.675, LLM: 1.447, TTS: 0.178)",2.3,0.675,1.447,0.178
15428,"Oct 8, 12:50 PM","Oct 8, 12:53 PM",10,"2.072 (EOU: 0.607, LLM: 1.304, TTS: 0.161)",2.072,0.607,1.304,0.161
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",1,"1.745 (EOU: 0.590, LLM: 0.969, TTS: 0.186)",1.745,0.59,0.969,0.186
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",2,"2.250 (EOU: 0.603, LLM: 1.466, TTS: 0.181)",2.25,0.603,1.466,0.181
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",3,"2.468 (EOU: 0.767, LLM: 1.341, TTS: 0.359)",2.468,0.767,1.341,0.359
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",4,"5.458 (EOU: 0.618, LLM: 4.639, TTS: 0.202)",5.458,0.618,4.639,0.202
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",5,"3.873 (EOU: 0.619, LLM: 3.086, TTS: 0.168)",3.873,0.619,3.086,0.168
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",6,"2.345 (EOU: 0.612, LLM: 1.563, TTS: 0.170)",2.345,0.612,1.563,0.17
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",7,"2.505 (EOU: 0.599, LLM: 1.747, TTS: 0.159)",2.505,0.599,1.747,0.159
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",8,"2.843 (EOU: 0.600, LLM: 1.998, TTS: 0.246)",2.843,0.6,1.998,0.246
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",9,"3.542 (EOU: 0.603, LLM: 2.748, TTS: 0.191)",3.542,0.603,2.748,0.191
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",10,"2.499 (EOU: 0.598, LLM: 1.741, TTS: 0.161)",2.499,0.598,1.741,0.161
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",11,"2.817 (EOU: 0.607, LLM: 2.040, TTS: 0.171)",2.817,0.607,2.04,0.171
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",12,"1.745 (EOU: 0.590, LLM: 0.969, TTS: 0.186)",1.745,0.59,0.969,0.186
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",13,"2.250 (EOU: 0.603, LLM: 1.466, TTS: 0.181)",2.25,0.603,1.466,0.181
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",14,"2.468 (EOU: 0.767, LLM: 1.341, TTS: 0.359)",2.468,0.767,1.341,0.359
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",15,"5.458 (EOU: 0.618, LLM: 4.639, TTS: 0.202)",5.458,0.618,4.639,0.202
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",16,"3.873 (EOU: 0.619, LLM: 3.086, TTS: 0.168)",3.873,0.619,3.086,0.168
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",17,"2.345 (EOU: 0.612, LLM: 1.563, TTS: 0.170)",2.345,0.612,1.563,0.17
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",18,"2.505 (EOU: 0.599, LLM: 1.747, TTS: 0.159)",2.505,0.599,1.747,0.159
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",19,"2.843 (EOU: 0.600, LLM: 1.998, TTS: 0.246)",2.843,0.6,1.998,0.246
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",20,"3.542 (EOU: 0.603, LLM: 2.748, TTS: 0.191)",3.542,0.603,2.748,0.191
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",21,"2.499 (EOU: 0.598, LLM: 1.741, TTS: 0.161)",2.499,0.598,1.741,0.161
15424,"Oct 8, 12:34 PM","Oct 8, 12:38 PM",22,"2.817 (EOU: 0.607, LLM: 2.040, TTS: 0.171)",2.817,0.607,2.04,0.171
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",1,"2.552 (EOU: 0.593, LLM: 1.732, TTS: 0.227)",2.552,0.593,1.732,0.227
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",2,"1.965 (EOU: 0.726, LLM: 1.055, TTS: 0.184)",1.965,0.726,1.055,0.184
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",3,"5.113 (EOU: 0.608, LLM: 4.347, TTS: 0.159)",5.113,0.608,4.347,0.159
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",4,"1.938 (EOU: 0.608, LLM: 1.123, TTS: 0.207)",1.938,0.608,1.123,0.207
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",5,"1.912 (EOU: 0.606, LLM: 1.106, TTS: 0.200)",1.912,0.606,1.106,0.2
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",6,"2.479 (EOU: 0.593, LLM: 1.722, TTS: 0.163)",2.479,0.593,1.722,0.163
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",7,"2.254 (EOU: 0.597, LLM: 1.495, TTS: 0.161)",2.254,0.597,1.495,0.161
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",8,"2.607 (EOU: 0.606, LLM: 1.841, TTS: 0.159)",2.607,0.606,1.841,0.159
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",9,"2.292 (EOU: 0.607, LLM: 1.507, TTS: 0.178)",2.292,0.607,1.507,0.178
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",10,"3.022 (EOU: 0.601, LLM: 2.232, TTS: 0.189)",3.022,0.601,2.232,0.189
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",11,"2.444 (EOU: 0.642, LLM: 1.630, TTS: 0.172)",2.444,0.642,1.63,0.172
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",12,"2.211 (EOU: 0.602, LLM: 1.453, TTS: 0.157)",2.211,0.602,1.453,0.157
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",13,"3.370 (EOU: 0.601, LLM: 2.611, TTS: 0.158)",3.37,0.601,2.611,0.158
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",14,"2.130 (EOU: 0.601, LLM: 1.370, TTS: 0.158)",2.13,0.601,1.37,0.158
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",15,"6.841 (EOU: 0.620, LLM: 6.062, TTS: 0.159)",6.841,0.62,6.062,0.159
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",16,"2.552 (EOU: 0.593, LLM: 1.732, TTS: 0.227)",2.552,0.593,1.732,0.227
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",17,"1.965 (EOU: 0.726, LLM: 1.055, TTS: 0.184)",1.965,0.726,1.055,0.184
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",18,"5.113 (EOU: 0.608, LLM: 4.347, TTS: 0.159)",5.113,0.608,4.347,0.159
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",19,"1.938 (EOU: 0.608, LLM: 1.123, TTS: 0.207)",1.938,0.608,1.123,0.207
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",20,"1.912 (EOU: 0.606, LLM: 1.106, TTS: 0.200)",1.912,0.606,1.106,0.2
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",21,"2.479 (EOU: 0.593, LLM: 1.722, TTS: 0.163)",2.479,0.593,1.722,0.163
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",22,"2.254 (EOU: 0.597, LLM: 1.495, TTS: 0.161)",2.254,0.597,1.495,0.161
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",23,"2.607 (EOU: 0.606, LLM: 1.841, TTS: 0.159)",2.607,0.606,1.841,0.159
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",24,"2.292 (EOU: 0.607, LLM: 1.507, TTS: 0.178)",2.292,0.607,1.507,0.178
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",25,"3.022 (EOU: 0.601, LLM: 2.232, TTS: 0.189)",3.022,0.601,2.232,0.189
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",26,"2.444 (EOU: 0.642, LLM: 1.630, TTS: 0.172)",2.444,0.642,1.63,0.172
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",27,"2.211 (EOU: 0.602, LLM: 1.453, TTS: 0.157)",2.211,0.602,1.453,0.157
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",28,"3.370 (EOU: 0.601, LLM: 2.611, TTS: 0.158)",3.37,0.601,2.611,0.158
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",29,"2.130 (EOU: 0.601, LLM: 1.370, TTS: 0.158)",2.13,0.601,1.37,0.158
15422,"Oct 8, 12:27 PM","Oct 8, 12:34 PM",30,"6.841 (EOU: 0.620, LLM: 6.062, TTS: 0.159)",6.841,0.62,6.062,0.159
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",1,"2.433 (EOU: 0.592, LLM: 1.646, TTS: 0.195)",2.433,0.592,1.646,0.195
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",2,"4.511 (EOU: 0.606, LLM: 3.735, TTS: 0.170)",4.511,0.606,3.735,0.17
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",3,"2.683 (EOU: 0.604, LLM: 1.898, TTS: 0.181)",2.683,0.604,1.898,0.181
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",4,"4.469 (EOU: 0.609, LLM: 3.700, TTS: 0.160)",4.469,0.609,3.7,0.16
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",5,"2.104 (EOU: 0.608, LLM: 1.331, TTS: 0.166)",2.104,0.608,1.331,0.166
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",6,"2.419 (EOU: 0.612, LLM: 1.648, TTS: 0.160)",2.419,0.612,1.648,0.16
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",7,"2.412 (EOU: 0.618, LLM: 1.598, TTS: 0.197)",2.412,0.618,1.598,0.197
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",8,"6.435 (EOU: 0.613, LLM: 5.663, TTS: 0.159)",6.435,0.613,5.663,0.159
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",9,"2.097 (EOU: 0.603, LLM: 1.303, TTS: 0.191)",2.097,0.603,1.303,0.191
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",10,"3.658 (EOU: 0.610, LLM: 2.845, TTS: 0.204)",3.658,0.61,2.845,0.204
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",11,"2.431 (EOU: 0.745, LLM: 1.475, TTS: 0.211)",2.431,0.745,1.475,0.211
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",12,"3.152 (EOU: 0.607, LLM: 2.377, TTS: 0.168)",3.152,0.607,2.377,0.168
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",13,"2.433 (EOU: 0.592, LLM: 1.646, TTS: 0.195)",2.433,0.592,1.646,0.195
15419,"Oct 8, 12:22 PM","Oct 8, 12:26 PM",14,"4.511 (EOU: 0.606, LLM: 3.735, TTS: 0.170)",4.511,0.606,3.735,0.17
